experiment_id,case_id,category,difficulty,harness,adapter,model,requested_model_id,reported_model_id,skill_condition,repeat,synthetic,eligible_for_scoring,funnel,migration_success,tokens_in,cached_input_tokens,tokens_out,reasoning_output_tokens,tokens_total,cost_usd,cost_source,migration_wall_clock_s,e2e_elapsed_s,iterations,token_budget,token_budget_exceeded,session_id,result_path
codebuddy-minimax-m3-full250-v1,bnbDequantizeBlockwise,simple-kernels,medium,codebuddy,claude_code,minimax-m3,minimax-m3,minimax-m3,with-sycl-skill,0,False,True,wrong_output,False,644848,,6852,,651700,0.0,provider_reported,94.05421500001103,109.17866460001096,48,500000,True,4a1f42d1-161e-4fb7-b59b-a984dd3f3739,artifacts/stage2/codebuddy-minimax-m3-full250-v1/bnbDequantizeBlockwise/codebuddy__minimax-m3__with-sycl-skill__r0/migration.json
codebuddy-minimax-m3-full250-v1,bnbInt8RowDequant,simple-kernels,medium,codebuddy,claude_code,minimax-m3,minimax-m3,minimax-m3,oob,0,False,True,pass,True,895920,,5364,,901284,0.0,provider_reported,86.43378560000565,100.9549837000086,47,500000,True,8366c1e0-063d-41f9-9c16-b35aecbed4c2,artifacts/stage2/codebuddy-minimax-m3-full250-v1/bnbInt8RowDequant/codebuddy__minimax-m3__oob__r0/migration.json
codebuddy-minimax-m3-full250-v1,bnbInt8RowDequant,simple-kernels,medium,codebuddy,claude_code,minimax-m3,minimax-m3,minimax-m3,with-sycl-skill,0,False,True,pass,True,654884,,7964,,662848,0.0,provider_reported,103.92296300001908,118.29103240004042,49,500000,True,8c9c61f1-5df4-4d82-b093-607397848c53,artifacts/stage2/codebuddy-minimax-m3-full250-v1/bnbInt8RowDequant/codebuddy__minimax-m3__with-sycl-skill__r0/migration.json
codebuddy-minimax-m3-full250-v1,bnbInt8VectorQuant,reductions-scans,hard,codebuddy,claude_code,minimax-m3,minimax-m3,minimax-m3,oob,0,False,True,wrong_output,False,471536,,6549,,478085,0.0,provider_reported,84.71109679999063,99.05310039996402,26,500000,False,2e45763f-0224-4551-bb1f-87253381ed22,artifacts/stage2/codebuddy-minimax-m3-full250-v1/bnbInt8VectorQuant/codebuddy__minimax-m3__oob__r0/migration.json
codebuddy-minimax-m3-full250-v1,bnbInt8VectorQuant,reductions-scans,hard,codebuddy,claude_code,minimax-m3,minimax-m3,minimax-m3,with-sycl-skill,0,False,True,wrong_output,False,1621490,,5622,,1627112,0.0,provider_reported,130.00667940004496,145.36569770000642,64,500000,True,8f6ef34f-9d5a-48a0-8eb9-75f886776313,artifacts/stage2/codebuddy-minimax-m3-full250-v1/bnbInt8VectorQuant/codebuddy__minimax-m3__with-sycl-skill__r0/migration.json
codebuddy-minimax-m3-full250-v1,bnbL2NormBlockReduce,reductions-scans,medium,codebuddy,claude_code,minimax-m3,minimax-m3,minimax-m3,oob,0,False,True,pass,True,412156,,5311,,417467,0.0,provider_reported,79.74474990001181,94.1435618000105,33,500000,False,a375777f-fb27-4ed2-8aed-c6a5828db857,artifacts/stage2/codebuddy-minimax-m3-full250-v1/bnbL2NormBlockReduce/codebuddy__minimax-m3__oob__r0/migration.json
codebuddy-minimax-m3-full250-v1,bnbL2NormBlockReduce,reductions-scans,medium,codebuddy,claude_code,minimax-m3,minimax-m3,minimax-m3,with-sycl-skill,0,False,True,pass,True,1052430,,5085,,1057515,0.0,provider_reported,104.95377710001776,119.13765799999237,40,500000,True,8c309017-b5a2-45f2-87a6-5d9865df2606,artifacts/stage2/codebuddy-minimax-m3-full250-v1/bnbL2NormBlockReduce/codebuddy__minimax-m3__with-sycl-skill__r0/migration.json
codebuddy-minimax-m3-full250-v1,bnbMomentUpdate2,simple-kernels,medium,codebuddy,claude_code,minimax-m3,minimax-m3,minimax-m3,oob,0,False,True,pass,True,842510,,2267,,844777,0.0,provider_reported,62.50939229998039,77.21144990000175,36,500000,True,046e7610-c2ff-4a31-9213-74f22dbba57a,artifacts/stage2/codebuddy-minimax-m3-full250-v1/bnbMomentUpdate2/codebuddy__minimax-m3__oob__r0/migration.json
codebuddy-minimax-m3-full250-v1,bnbMomentUpdate2,simple-kernels,medium,codebuddy,claude_code,minimax-m3,minimax-m3,minimax-m3,with-sycl-skill,0,False,True,pass,True,818624,,2674,,821298,0.0,provider_reported,58.955671199946664,74.20682160003344,35,500000,True,c109fd2f-29f9-4e0f-b390-bb665d01a685,artifacts/stage2/codebuddy-minimax-m3-full250-v1/bnbMomentUpdate2/codebuddy__minimax-m3__with-sycl-skill__r0/migration.json
codebuddy-minimax-m3-full250-v1,bnbNf4Dequant,simple-kernels,medium,codebuddy,claude_code,minimax-m3,minimax-m3,minimax-m3,oob,0,False,True,pass,True,911608,,8892,,920500,0.0,provider_reported,151.0749599999981,167.2523399000056,37,500000,True,11d308aa-52eb-4f5e-81a2-cf26b55bcf79,artifacts/stage2/codebuddy-minimax-m3-full250-v1/bnbNf4Dequant/codebuddy__minimax-m3__oob__r0/migration.json
