experiment_id,case_id,category,difficulty,harness,adapter,model,requested_model_id,reported_model_id,skill_condition,repeat,synthetic,eligible_for_scoring,funnel,migration_success,tokens_in,cached_input_tokens,tokens_out,reasoning_output_tokens,tokens_total,cost_usd,cost_source,migration_wall_clock_s,e2e_elapsed_s,iterations,token_budget,token_budget_exceeded,session_id,result_path
qoder-minimax-m3-hard50-v1,ggmlRmsNormBlock,reductions-scans,hard,qoder,external_command,minimax-m3,MiniMax-M3,,oob,0,False,True,pass,True,,,,,,,unavailable,73.26858869400166,83.05825374000051,0,150000,False,,artifacts/stage2/qoder-minimax-m3-hard50-v1/ggmlRmsNormBlock/qoder__minimax-m3__oob__r0/migration.json
qoder-minimax-m3-hard50-v1,ggmlRmsNormBlock,reductions-scans,hard,qoder,external_command,minimax-m3,MiniMax-M3,,with-sycl-skill,0,False,True,pass,True,,,,,,,unavailable,328.61878330199943,338.17954940800155,0,150000,False,,artifacts/stage2/qoder-minimax-m3-hard50-v1/ggmlRmsNormBlock/qoder__minimax-m3__with-sycl-skill__r0/migration.json
qoder-minimax-m3-hard50-v1,ggmlRopeInterleaved,simple-kernels,hard,qoder,external_command,minimax-m3,MiniMax-M3,,oob,0,False,True,wrong_output,False,,,,,,,unavailable,55.15342715099905,64.40905371500048,0,150000,False,,artifacts/stage2/qoder-minimax-m3-hard50-v1/ggmlRopeInterleaved/qoder__minimax-m3__oob__r0/migration.json
qoder-minimax-m3-hard50-v1,ggmlRopeInterleaved,simple-kernels,hard,qoder,external_command,minimax-m3,MiniMax-M3,,with-sycl-skill,0,False,True,wrong_output,False,,,,,,,unavailable,60.714345381002204,70.0769563899994,0,150000,False,,artifacts/stage2/qoder-minimax-m3-hard50-v1/ggmlRopeInterleaved/qoder__minimax-m3__with-sycl-skill__r0/migration.json
qoder-minimax-m3-hard50-v1,layernorm,reductions-scans,hard,qoder,external_command,minimax-m3,MiniMax-M3,,oob,0,False,True,pass,True,,,,,,,unavailable,92.93994984500023,103.30018210900016,0,150000,False,,artifacts/stage2/qoder-minimax-m3-hard50-v1/layernorm/qoder__minimax-m3__oob__r0/migration.json
qoder-minimax-m3-hard50-v1,layernorm,reductions-scans,hard,qoder,external_command,minimax-m3,MiniMax-M3,,with-sycl-skill,0,False,True,pass,True,,,,,,,unavailable,65.62817529500171,75.37530001200139,0,150000,False,,artifacts/stage2/qoder-minimax-m3-hard50-v1/layernorm/qoder__minimax-m3__with-sycl-skill__r0/migration.json
qoder-minimax-m3-hard50-v1,mmcvBallQuery,stencil-convolution,hard,qoder,external_command,minimax-m3,MiniMax-M3,,oob,0,False,True,pass,True,,,,,,,unavailable,113.23714757599737,122.20794034800201,0,150000,False,,artifacts/stage2/qoder-minimax-m3-hard50-v1/mmcvBallQuery/qoder__minimax-m3__oob__r0/migration.json
qoder-minimax-m3-hard50-v1,mmcvBallQuery,stencil-convolution,hard,qoder,external_command,minimax-m3,MiniMax-M3,,with-sycl-skill,0,False,True,pass,True,,,,,,,unavailable,274.3018095410007,284.09637786599706,0,150000,False,,artifacts/stage2/qoder-minimax-m3-hard50-v1/mmcvBallQuery/qoder__minimax-m3__with-sycl-skill__r0/migration.json
qoder-minimax-m3-hard50-v1,mmcvBboxOverlaps,stencil-convolution,hard,qoder,external_command,minimax-m3,MiniMax-M3,,oob,0,False,True,pass,True,,,,,,,unavailable,154.07089109499793,163.5860559419998,0,150000,False,,artifacts/stage2/qoder-minimax-m3-hard50-v1/mmcvBboxOverlaps/qoder__minimax-m3__oob__r0/migration.json
qoder-minimax-m3-hard50-v1,mmcvBboxOverlaps,stencil-convolution,hard,qoder,external_command,minimax-m3,MiniMax-M3,,with-sycl-skill,0,False,True,pass,True,,,,,,,unavailable,107.43301204999807,116.71785412499958,0,150000,False,,artifacts/stage2/qoder-minimax-m3-hard50-v1/mmcvBboxOverlaps/qoder__minimax-m3__with-sycl-skill__r0/migration.json
qoder-minimax-m3-hard50-v1,mmcvFurthestPointSample,stencil-convolution,hard,qoder,external_command,minimax-m3,MiniMax-M3,,oob,0,False,True,pass,True,,,,,,,unavailable,78.34168109600068,87.67313454900068,0,150000,False,,artifacts/stage2/qoder-minimax-m3-hard50-v1/mmcvFurthestPointSample/qoder__minimax-m3__oob__r0/migration.json
qoder-minimax-m3-hard50-v1,mmcvFurthestPointSample,stencil-convolution,hard,qoder,external_command,minimax-m3,MiniMax-M3,,with-sycl-skill,0,False,True,pass,True,,,,,,,unavailable,114.46041401799812,124.07010654600163,0,150000,False,,artifacts/stage2/qoder-minimax-m3-hard50-v1/mmcvFurthestPointSample/qoder__minimax-m3__with-sycl-skill__r0/migration.json
qoder-minimax-m3-hard50-v1,mmcvGatherPoints,stencil-convolution,hard,qoder,external_command,minimax-m3,MiniMax-M3,,oob,0,False,True,pass,True,,,,,,,unavailable,72.71972476599694,82.00099400900217,0,150000,False,,artifacts/stage2/qoder-minimax-m3-hard50-v1/mmcvGatherPoints/qoder__minimax-m3__oob__r0/migration.json
qoder-minimax-m3-hard50-v1,mmcvGatherPoints,stencil-convolution,hard,qoder,external_command,minimax-m3,MiniMax-M3,,with-sycl-skill,0,False,True,pass,True,,,,,,,unavailable,119.02329232099873,128.61217610699896,0,150000,False,,artifacts/stage2/qoder-minimax-m3-hard50-v1/mmcvGatherPoints/qoder__minimax-m3__with-sycl-skill__r0/migration.json
qoder-minimax-m3-hard50-v1,mmcvGroupPoints,stencil-convolution,hard,qoder,external_command,minimax-m3,MiniMax-M3,,oob,0,False,True,pass,True,,,,,,,unavailable,102.09432371600269,111.5062262700012,0,150000,False,,artifacts/stage2/qoder-minimax-m3-hard50-v1/mmcvGroupPoints/qoder__minimax-m3__oob__r0/migration.json
